rank_1,1,9,11,12,7,7,10,4,14,4,4,6,5,4,2,1,0,3,4,3,3,2,3,7,2
rank_2,21,27,28,21,9,8,6,5,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rank_3,39,47,29,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rank_4,63,48,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rank_5,92,33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
